Advertiser,Advertiser Currency,Insertion Order,App/URL,Impressions,Clicks,Click Rate (CTR),Total Conversions,Post-Click Conversions,Post-View Conversions,Revenue (Adv Currency),Media Cost (Advertiser Currency)
,,,,2197134,4236,0.19%,0,0,0,486.320419,381.128855
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,999.md,194065,179,0.09%,0,0,0,29.437524,23.07016
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,video.gazzetta.it,1,0,0.00%,0,0,0,0.000504,0.000395
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,video.haber7.com,1,0,0.00%,0,0,0,0.000242,0.00019
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,video.monitorulsv.ro,1,0,0.00%,0,0,0,0.000306,0.00024
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,videocardz.net,1,0,0.00%,0,0,0,0.000268,0.00021
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,videocreek.com,1,0,0.00%,0,0,0,0.000434,0.00034
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,videotutorial.ro,1,0,0.00%,0,0,0,0.00023,0.00018
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vidmax.com,1,0,0.00%,0,0,0,0.000281,0.00022
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vietnamplus.vn,1,0,0.00%,0,0,0,0.000133,0.000104
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,viewcomiconline.com,1,0,0.00%,0,0,0,0.000281,0.00022
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vinafix.com,1,0,0.00%,0,0,0,0.000128,0.0001
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vinohobby.ru,1,0,0.00%,0,0,0,0.000319,0.00025
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vintag.es,1,0,0.00%,0,0,0,0.000315,0.000247
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vintagetorg.com,1,0,0.00%,0,0,0,0.000319,0.00025
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vip.pt,1,0,0.00%,0,0,0,0.000129,0.000101
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vipindirimler.com,1,0,0.00%,0,0,0,0.000498,0.00039
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,viral-videos.live,1,0,0.00%,0,0,0,0.000791,0.00062
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,viralventura.com,1,0,0.00%,0,0,0,0.000408,0.00032
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,virtando.de,1,0,0.00%,0,0,0,0.000281,0.00022
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,virtualniy-mir.ru,1,0,0.00%,0,0,0,0.000332,0.00026
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,visalist.io,1,0,0.00%,0,0,0,0.000102,0.00008
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,viscawedding.com,1,0,0.00%,0,0,0,0.000332,0.00026
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vitrinhaber.com,1,0,0.00%,0,0,0,0.000357,0.00028
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,viverepiusani.it,1,0,0.00%,0,0,0,0.000276,0.000216
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vkontakte.doguran.ru,1,0,0.00%,0,0,0,0.000421,0.00033
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vkusnie-retepti.ru,1,0,0.00%,0,0,0,0.000396,0.00031
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vkusno-em.net,1,0,0.00%,0,0,0,0.00023,0.00018
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vladan.fr,1,0,0.00%,0,0,0,0.000319,0.00025
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vmiredorog.ru,1,0,0.00%,0,0,0,0.000357,0.00028
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vnexpress.net,1,0,0.00%,0,0,0,0.000191,0.00015
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,voblery.com.ua,1,0,0.00%,0,0,0,0.000089,0.00007
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,voceavalcii.ro,1,0,0.00%,0,0,0,0.000138,0.000108
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,voetbalprimeur.nl,1,0,0.00%,0,0,0,0.000089,0.00007
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vogorodelebeda.ru,1,0,0.00%,0,0,0,0.000204,0.00016
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vogue.com.au,1,0,0.00%,0,0,0,0.000316,0.000248
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,voloslekar.ru,1,0,0.00%,0,0,0,0.000306,0.00024
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,volosylady.ru,1,0,0.00%,0,0,0,0.000255,0.0002
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,volshebnaya-live.ru,1,0,0.00%,0,0,0,0.000345,0.00027
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,volt-index.ru,1,0,0.00%,0,0,0,0.000396,0.00031
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,volynpost.com,1,0,0.00%,0,0,0,0.000306,0.00024
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,volzsky-klass.ru,1,0,0.00%,0,0,0,0.000319,0.00025
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vopros-remont.ru,1,0,0.00%,0,0,0,0.000242,0.00019
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,votvamfm.com,1,0,0.00%,0,0,0,0.000255,0.0002
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vrachmedik.ru,1,0,0.00%,0,0,0,0.000293,0.00023
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vrednye.ru,1,0,0.00%,0,0,0,0.000217,0.00017
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vscode.ru,1,0,0.00%,0,0,0,0.000293,0.00023
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vse-doski.com,1,0,0.00%,0,0,0,0.000128,0.0001
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vse-frazi.ru,1,0,0.00%,0,0,0,0.000179,0.00014
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vse-o-moto.com,1,0,0.00%,0,0,0,0.000268,0.00021
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vse42.ru,1,0,0.00%,0,0,0,0.000202,0.000158
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vseanalizy.com,1,0,0.00%,0,0,0,0.000077,0.00006
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vsekastingi.ru,1,0,0.00%,0,0,0,0.000217,0.00017
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vsekidki.ru,1,0,0.00%,0,0,0,0.000038,0.00003
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vseopochkah.com,1,0,0.00%,0,0,0,0.000345,0.00027
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vseozhivote.ru,1,0,0.00%,0,0,0,0.00014,0.00011
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vsepirojki.ru,1,0,0.00%,0,0,0,0.000089,0.00007
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vseprynosti.ru,1,0,0.00%,0,0,0,0.000421,0.00033
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vsesochineniya.ru,1,0,0.00%,0,0,0,0.000255,0.0002
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vsezavisimosti.ru,1,0,0.00%,0,0,0,0.000166,0.00013
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vyazanieklub.ru,1,0,0.00%,0,0,0,0.000064,0.00005
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wagnardsoft.com,1,0,0.00%,0,0,0,0.000179,0.00014
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wakanim.tv,1,0,0.00%,0,0,0,0.000051,0.00004
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,walikali.com,1,0,0.00%,0,0,0,0.00037,0.00029
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wallapop.com,1,0,0.00%,0,0,0,0.000678,0.000531
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wallpaperget.com,1,0,0.00%,0,0,0,0.000421,0.00033
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wallup.net,1,0,0.00%,0,0,0,0.000357,0.00028
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wamiz.com,1,0,0.00%,0,0,0,0.000066,0.000052
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wantedinmilan.com,1,0,0.00%,0,0,0,0.000038,0.00003
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,warbot.io,1,0,0.00%,0,0,0,0.000285,0.000223
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,warheroes.ru,1,0,0.00%,0,0,0,0.000191,0.00015
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,warmerise.com,1,0,0.00%,0,0,0,0.000051,0.00004
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,waxoo.com,1,0,0.00%,0,0,0,0.000156,0.000122
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,way2tutorial.com,1,0,0.00%,0,0,0,0.000408,0.00032
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,waytohunt.org,1,0,0.00%,0,0,0,0.000024,0.000019
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wcooky.ru,1,0,0.00%,0,0,0,0.000179,0.00014
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wearedevs.net,1,0,0.00%,0,0,0,0.000408,0.00032
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,weareladies.net,1,0,0.00%,0,0,0,0.000064,0.00005
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wease.im,1,0,0.00%,0,0,0,0.000334,0.000262
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,weather - Android (com.realtimeforecast.weather),1,0,0.00%,0,0,0,0.001353,0.00106
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,weather-forecast.com,1,0,0.00%,0,0,0,0.000184,0.000144
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,web-paint.ru,1,0,0.00%,0,0,0,0.000102,0.00008
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,web-zoopark.ru,1,0,0.00%,0,0,0,0.000561,0.00044
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,web.izjum.com,1,0,0.00%,0,0,0,0.000396,0.00031
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,webbikeworld.com,1,0,0.00%,0,0,0,0.000209,0.000164
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,webcala.net,1,0,0.00%,0,0,0,0.000153,0.00012
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,webdesignerdepot.com,1,0,0.00%,0,0,0,0.000419,0.000328
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,webforpc.com,1,0,0.00%,0,0,0,0.000268,0.00021
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,webkams.com,1,0,0.00%,0,0,0,0.000333,0.000261
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,webnoviny.sk,1,0,0.00%,0,0,0,0.000179,0.00014
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,webpathology.com,1,0,0.00%,0,0,0,0.000222,0.000174
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,webshow.ro,1,0,0.00%,0,0,0,0.000115,0.00009
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,webslesson.info,1,0,0.00%,0,0,0,0.000089,0.00007
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,websor.ru,1,0,0.00%,0,0,0,0.000179,0.00014
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,websudoku.com,1,0,0.00%,0,0,0,0.000265,0.000208
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,webtvhd.com,1,0,0.00%,0,0,0,0.000217,0.00017
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,weddingchicks.com,1,0,0.00%,0,0,0,0.00014,0.00011
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wedskenya.com,1,0,0.00%,0,0,0,0.000332,0.00026
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wehavekids.com,1,0,0.00%,0,0,0,0.000316,0.000248
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,weihnachtssprueche.co,1,0,0.00%,0,0,0,0.00023,0.00018
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,welcometoromania.ro,1,0,0.00%,0,0,0,0.000332,0.00026
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,weldering.com,1,0,0.00%,0,0,0,0.000293,0.00023
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,welikeworld.com,1,0,0.00%,0,0,0,0.000153,0.00012
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,welt.de,1,0,0.00%,0,0,0,0.000217,0.00017
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,whatarecookies.com,1,0,0.00%,0,0,0,0.000153,0.00012
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,whatcar.com,1,0,0.00%,0,0,0,0.000306,0.00024
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,whatmobile.com.pk,1,0,0.00%,0,0,0,0.000408,0.00032
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,whatmobile24.com,1,0,0.00%,0,0,0,0.000268,0.00021
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,whatsap-com.ru,1,0,0.00%,0,0,0,0.000255,0.0002
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,whatsapp-for-free.ru,1,0,0.00%,0,0,0,0.00037,0.00029
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,whatsapp-messenger.en.uptodown.com,1,0,0.00%,0,0,0,0.001872,0.001467
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,whatsism.com,1,0,0.00%,0,0,0,0.000434,0.00034
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wheeldecide.com,1,0,0.00%,0,0,0,0.000319,0.00025
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wherever-i-look.com,1,0,0.00%,0,0,0,0.00037,0.00029
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,whichcar.com.au,1,0,0.00%,0,0,0,0.00029,0.000227
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,whiteprofit.ru,1,0,0.00%,0,0,0,0.000281,0.00022
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,who.com.au,1,0,0.00%,0,0,0,0.000338,0.000265
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wiadomosci.wp.pl,1,0,0.00%,0,0,0,0.000353,0.000277
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wiki.samygo.tv,1,0,0.00%,0,0,0,0.000128,0.0001
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wikigrewal.com,1,0,0.00%,0,0,0,0.000077,0.00006
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wikihow-fun.com,1,0,0.00%,0,0,0,0.000244,0.000191
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wikihow.pet,1,0,0.00%,0,0,0,0.000254,0.000199
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wikilama.com,1,0,0.00%,0,0,0,0.000089,0.00007
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wikimetall.ru,1,0,0.00%,0,0,0,0.000434,0.00034
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wikisend.com,1,0,0.00%,0,0,0,0.000179,0.00014
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wikitrik.com,1,0,0.00%,0,0,0,0.000089,0.00007
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wikiwiki.jp,1,0,0.00%,0,0,0,0.000115,0.00009
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wildwildworld.net.ua,1,0,0.00%,0,0,0,0.000319,0.00025
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,winamp.en.softonic.com,1,0,0.00%,0,0,0,0.000051,0.00004
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,winampheritage.com,1,0,0.00%,0,0,0,0.000408,0.00032
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,windows-media-player-plus.en.softonic.com,1,0,0.00%,0,0,0,0.000191,0.00015
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,windows10freeapps.com,1,0,0.00%,0,0,0,0.000306,0.00024
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wintelguy.com,1,0,0.00%,0,0,0,0.00019,0.000149
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wishesalbum.com,1,0,0.00%,0,0,0,0.00023,0.00018
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,withsecurity.ru,1,0,0.00%,0,0,0,0.000115,0.00009
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wmlcloud.com,1,0,0.00%,0,0,0,0.000383,0.0003
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,woman-cosmetolog.com,1,0,0.00%,0,0,0,0.00014,0.00011
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,womansworld.com,1,0,0.00%,0,0,0,0.000384,0.000301
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,womanwin.ru,1,0,0.00%,0,0,0,0.000166,0.00013
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,womenburg.ru,1,0,0.00%,0,0,0,0.000332,0.00026
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,womensweb.in,1,0,0.00%,0,0,0,0.000345,0.00027
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wona.com.ua,1,0,0.00%,0,0,0,0.000017,0.000013
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wonderz.com,1,0,0.00%,0,0,0,0.000051,0.00004
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,woojr.com,1,0,0.00%,0,0,0,0.000281,0.00022
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,word-grabber.com,1,0,0.00%,0,0,0,0.000013,0.00001
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wordbanter.com,1,0,0.00%,0,0,0,0.000396,0.00031
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,worder.cat,1,0,0.00%,0,0,0,0.000357,0.00028
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wordpress-abc.ru,1,0,0.00%,0,0,0,0.000179,0.00014
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wordsimilarity.com,1,0,0.00%,0,0,0,0.000038,0.00003
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wordsnackanswers.net,1,0,0.00%,0,0,0,0.000038,0.00003
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wordsofwonders.ro,1,0,0.00%,0,0,0,0.000064,0.00005
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wordtemplatesonline.net,1,0,0.00%,0,0,0,0.000115,0.00009
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,world-animation.ru,1,0,0.00%,0,0,0,0.000574,0.00045
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,world-wine.net,1,0,0.00%,0,0,0,0.000306,0.00024
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,worldbestlearningcenter.com,1,0,0.00%,0,0,0,0.000319,0.00025
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,worldexpo.pro,1,0,0.00%,0,0,0,0.000281,0.00022
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,worldsurfleague.com,1,0,0.00%,0,0,0,0.000329,0.000258
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wot-invite.ru,1,0,0.00%,0,0,0,0.000128,0.0001
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wot-site.com,1,0,0.00%,0,0,0,0.000255,0.0002
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wowdb.com,1,0,0.00%,0,0,0,0.000162,0.000127
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wowinterface.com,1,0,0.00%,0,0,0,0.00016,0.000125
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wowprogress.com,1,0,0.00%,0,0,0,0.000027,0.000021
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wpcommerce.ru,1,0,0.00%,0,0,0,0.000345,0.00027
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wptv.com,1,0,0.00%,0,0,0,0.000343,0.000269
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wrestletalk.com,1,0,0.00%,0,0,0,0.000642,0.000503
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,writersdigest.com,1,0,0.00%,0,0,0,0.000031,0.000024
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wspolczesna.pl,1,0,0.00%,0,0,0,0.000274,0.000215
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wssm.ru,1,0,0.00%,0,0,0,0.000332,0.00026
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wtfshouldidowithmylife.com,1,0,0.00%,0,0,0,0.000032,0.000025
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,xautoworld.com,1,0,0.00%,0,0,0,0.000281,0.00022
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,xbox-store-checker.com,1,0,0.00%,0,0,0,0.00014,0.00011
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,xboxplay.games,1,0,0.00%,0,0,0,0.000345,0.00027
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,xdrv.ru,1,0,0.00%,0,0,0,0.000306,0.00024
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,xiaomi-support.org,1,0,0.00%,0,0,0,0.000268,0.00021
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,xiaomiadictos.com,1,0,0.00%,0,0,0,0.000128,0.0001
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,xiaomiflashtool.com,1,0,0.00%,0,0,0,0.000357,0.00028
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,xiaomigeek.com,1,0,0.00%,0,0,0,0.00023,0.00018
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,xn-----7kcglddctzgerobebivoffrddel5x.xn--p1ai,1,0,0.00%,0,0,0,0.000153,0.00012
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,xn----7sbnackuskv0m.xn--p1ai,1,0,0.00%,0,0,0,0.000281,0.00022
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,xn--80aaakxpne3ahl.xn--p1ai,1,0,0.00%,0,0,0,0.000089,0.00007
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,xn--80aawbbhhlbf8aos.xn--p1ai,1,0,0.00%,0,0,0,0.000357,0.00028
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,xn--80aeh6ahxx6b.xn--p1ai,1,0,0.00%,0,0,0,0.000396,0.00031
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,xn--80ajcknnch5m.net,1,0,0.00%,0,0,0,0.000102,0.00008
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,xn--80ajickj6abfedo.xn--p1ai,1,0,0.00%,0,0,0,0.000115,0.00009
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,xn--b1afkidmfaflnm6k.xn--p1ai,1,0,0.00%,0,0,0,0.000408,0.00032
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,xn--b1agamykmd.xn--p1ai,1,0,0.00%,0,0,0,0.000255,0.0002
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,xn--b1am9b.xn--p1ai,1,0,0.00%,0,0,0,0.000271,0.000212
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,xperiafaq.ru,1,0,0.00%,0,0,0,0.000293,0.00023
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,ya62.ru,1,0,0.00%,0,0,0,0.000293,0.00023
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,yabiladi.com,1,0,0.00%,0,0,0,0.000024,0.000019
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,yaraon-blog.com,1,0,0.00%,0,0,0,0.000235,0.000184
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,ybasseyna.ru,1,0,0.00%,0,0,0,0.000281,0.00022
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,yelaket.am,1,0,0.00%,0,0,0,0.000013,0.00001
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,yellowpages.com,1,0,0.00%,0,0,0,0.000285,0.000223
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,yenifragmanlari.com,1,0,0.00%,0,0,0,0.000281,0.00022
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,yeniisfikirleri.net,1,0,0.00%,0,0,0,0.00051,0.0004
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,yenisabah.az,1,0,0.00%,0,0,0,0.000128,0.0001
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,yerevanpress.com,1,0,0.00%,0,0,0,0.000115,0.00009
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,yoda.ro,1,0,0.00%,0,0,0,0.000189,0.000148
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,yolinux.com,1,0,0.00%,0,0,0,0.000153,0.00012
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,yoob2.com,1,0,0.00%,0,0,0,0.000089,0.00007
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,yoppo.ru,1,0,0.00%,0,0,0,0.000345,0.00027
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,yorgreen.com,1,0,0.00%,0,0,0,0.000281,0.00022
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,yorumcu.com,1,0,0.00%,0,0,0,0.000051,0.00004
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,youglish.com,1,0,0.00%,0,0,0,0.000434,0.00034
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,youmath.it,1,0,0.00%,0,0,0,0.000292,0.000229
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,youmedia.fanpage.it,1,0,0.00%,0,0,0,0.000323,0.000253
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,youmovies.it,1,0,0.00%,0,0,0,0.000906,0.00071
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,yourtop.su,1,0,0.00%,0,0,0,0.000293,0.00023
